file_path,noise_metric,is_noisy
./dataset/train/fake/fake_train_10.jpg,125.18568420410156,True
./dataset/train/fake/fake_train_100.jpg,126.38740539550781,True
./dataset/train/fake/fake_train_1000.jpg,125.37648010253906,True
./dataset/train/fake/fake_train_1001.jpg,119.240478515625,False
./dataset/train/fake/fake_train_1002.jpg,125.60623168945312,True
./dataset/train/fake/fake_train_1004.jpg,120.58926391601562,True
./dataset/train/fake/fake_train_1005.jpg,120.36235046386719,True
./dataset/train/fake/fake_train_1006.jpg,127.49838256835938,True
./dataset/train/fake/fake_train_1009.jpg,123.79832458496094,True
./dataset/train/fake/fake_train_101.jpg,123.74613952636719,True
./dataset/train/fake/fake_train_1010.jpg,125.89369201660156,True
./dataset/train/fake/fake_train_1011.jpg,128.69522094726562,True
./dataset/train/fake/fake_train_1012.jpg,122.59892272949219,True
./dataset/train/fake/fake_train_1013.jpg,119.93464660644531,False
./dataset/train/fake/fake_train_1014.jpg,126.46009826660156,True
./dataset/train/fake/fake_train_1015.jpg,125.59465026855469,True
./dataset/train/fake/fake_train_1016.jpg,126.50999450683594,True
./dataset/train/fake/fake_train_1018.jpg,130.2831573486328,True
./dataset/train/fake/fake_train_102.jpg,125.50790405273438,True
./dataset/train/fake/fake_train_1021.jpg,123.55502319335938,True
./dataset/train/fake/fake_train_1023.jpg,124.88473510742188,True
./dataset/train/fake/fake_train_1025.jpg,126.01333618164062,True
./dataset/train/fake/fake_train_1026.jpg,126.5966796875,True
./dataset/train/fake/fake_train_1027.jpg,121.11013793945312,True
./dataset/train/fake/fake_train_1028.jpg,125.2169189453125,True
./dataset/train/fake/fake_train_1029.jpg,128.09967041015625,True
./dataset/train/fake/fake_train_103.jpg,130.10574340820312,True
./dataset/train/fake/fake_train_1030.jpg,125.50352478027344,True
./dataset/train/fake/fake_train_1031.jpg,126.12480163574219,True
./dataset/train/fake/fake_train_1032.jpg,124.21578979492188,True
./dataset/train/fake/fake_train_1033.jpg,126.36865234375,True
./dataset/train/fake/fake_train_1034.jpg,127.69403076171875,True
./dataset/train/fake/fake_train_1037.jpg,127.80998229980469,True
./dataset/train/fake/fake_train_1038.jpg,125.18251037597656,True
./dataset/train/fake/fake_train_1039.jpg,125.54495239257812,True
./dataset/train/fake/fake_train_104.jpg,128.35585021972656,True
./dataset/train/fake/fake_train_1041.jpg,123.1048583984375,True
./dataset/train/fake/fake_train_1042.jpg,127.61624145507812,True
./dataset/train/fake/fake_train_1044.jpg,121.71513366699219,True
./dataset/train/fake/fake_train_1045.jpg,122.64546203613281,True
./dataset/train/fake/fake_train_1046.jpg,125.97323608398438,True
./dataset/train/fake/fake_train_1048.jpg,124.67477416992188,True
./dataset/train/fake/fake_train_1050.jpg,125.93557739257812,True
./dataset/train/fake/fake_train_1051.jpg,121.57138061523438,True
./dataset/train/fake/fake_train_1052.jpg,124.47850036621094,True
./dataset/train/fake/fake_train_1053.jpg,121.83058166503906,True
./dataset/train/fake/fake_train_1054.jpg,123.58001708984375,True
./dataset/train/fake/fake_train_1056.jpg,112.46656799316406,False
./dataset/train/fake/fake_train_1057.jpg,124.07827758789062,True
./dataset/train/fake/fake_train_1058.jpg,125.21630859375,True
./dataset/train/fake/fake_train_1059.jpg,131.41432189941406,True
./dataset/train/fake/fake_train_106.jpg,125.62834167480469,True
./dataset/train/fake/fake_train_1060.jpg,121.5885009765625,True
./dataset/train/fake/fake_train_1062.jpg,122.03265380859375,True
./dataset/train/fake/fake_train_1063.jpg,122.956787109375,True
./dataset/train/fake/fake_train_1064.jpg,126.06306457519531,True
./dataset/train/fake/fake_train_1067.jpg,124.31076049804688,True
./dataset/train/fake/fake_train_1069.jpg,128.2253875732422,True
./dataset/train/fake/fake_train_1070.jpg,126.21751403808594,True
./dataset/train/fake/fake_train_1071.jpg,115.48347473144531,False
./dataset/train/fake/fake_train_1072.jpg,123.36831665039062,True
./dataset/train/fake/fake_train_1073.jpg,126.66838073730469,True
./dataset/train/fake/fake_train_1075.jpg,115.46331787109375,False
./dataset/train/fake/fake_train_1077.jpg,125.945068359375,True
./dataset/train/fake/fake_train_1079.jpg,122.11236572265625,True
./dataset/train/fake/fake_train_108.jpg,124.7296142578125,True
./dataset/train/fake/fake_train_1080.jpg,119.0426025390625,False
./dataset/train/fake/fake_train_1081.jpg,121.78846740722656,True
./dataset/train/fake/fake_train_1083.jpg,116.56802368164062,False
./dataset/train/fake/fake_train_1084.jpg,124.93656921386719,True
./dataset/train/fake/fake_train_1085.jpg,119.74562072753906,False
./dataset/train/fake/fake_train_1087.jpg,122.0042724609375,True
./dataset/train/fake/fake_train_1088.jpg,124.81391906738281,True
./dataset/train/fake/fake_train_1089.jpg,119.36518859863281,False
./dataset/train/fake/fake_train_1090.jpg,122.42857360839844,True
./dataset/train/fake/fake_train_1091.jpg,125.49977111816406,True
./dataset/train/fake/fake_train_1092.jpg,121.16224670410156,True
./dataset/train/fake/fake_train_1093.jpg,116.15950012207031,False
./dataset/train/fake/fake_train_1094.jpg,123.46295166015625,True
./dataset/train/fake/fake_train_1095.jpg,127.20002746582031,True
./dataset/train/fake/fake_train_1096.jpg,127.61666870117188,True
./dataset/train/fake/fake_train_1097.jpg,126.19364929199219,True
./dataset/train/fake/fake_train_1098.jpg,122.595947265625,True
./dataset/train/fake/fake_train_1099.jpg,122.15348815917969,True
./dataset/train/fake/fake_train_1101.jpg,126.38337707519531,True
./dataset/train/fake/fake_train_1103.jpg,126.67877197265625,True
./dataset/train/fake/fake_train_1104.jpg,125.16291809082031,True
./dataset/train/fake/fake_train_1105.jpg,121.72407531738281,True
./dataset/train/fake/fake_train_1106.jpg,119.96417236328125,False
./dataset/train/fake/fake_train_1107.jpg,118.56272888183594,False
./dataset/train/fake/fake_train_1108.jpg,121.88916015625,True
./dataset/train/fake/fake_train_1109.jpg,125.05921936035156,True
./dataset/train/fake/fake_train_111.jpg,121.11167907714844,True
./dataset/train/fake/fake_train_1110.jpg,118.49668884277344,False
./dataset/train/fake/fake_train_1111.jpg,114.37884521484375,False
./dataset/train/fake/fake_train_1112.jpg,122.10429382324219,True
./dataset/train/fake/fake_train_1113.jpg,129.6852569580078,True
./dataset/train/fake/fake_train_1114.jpg,119.54757690429688,False
./dataset/train/fake/fake_train_1115.jpg,121.99436950683594,True
./dataset/train/fake/fake_train_1116.jpg,124.66969299316406,True
./dataset/train/fake/fake_train_1117.jpg,126.6402587890625,True
./dataset/train/fake/fake_train_1118.jpg,123.84683227539062,True
./dataset/train/fake/fake_train_1119.jpg,122.51817321777344,True
./dataset/train/fake/fake_train_112.jpg,127.46794128417969,True
./dataset/train/fake/fake_train_1120.jpg,118.31147766113281,False
./dataset/train/fake/fake_train_1121.jpg,121.793701171875,True
./dataset/train/fake/fake_train_1122.jpg,127.03549194335938,True
./dataset/train/fake/fake_train_1123.jpg,125.45700073242188,True
./dataset/train/fake/fake_train_1124.jpg,118.06690979003906,False
./dataset/train/fake/fake_train_1125.jpg,122.11297607421875,True
./dataset/train/fake/fake_train_1126.jpg,118.07688903808594,False
./dataset/train/fake/fake_train_1129.jpg,124.72401428222656,True
./dataset/train/fake/fake_train_1130.jpg,118.01460266113281,False
./dataset/train/fake/fake_train_1131.jpg,124.20350646972656,True
./dataset/train/fake/fake_train_1132.jpg,124.35026550292969,True
./dataset/train/fake/fake_train_1133.jpg,122.87464904785156,True
./dataset/train/fake/fake_train_1134.jpg,118.52812194824219,False
./dataset/train/fake/fake_train_1135.jpg,118.23985290527344,False
./dataset/train/fake/fake_train_1136.jpg,127.03668212890625,True
./dataset/train/fake/fake_train_1137.jpg,124.81886291503906,True
./dataset/train/fake/fake_train_1138.jpg,120.12641906738281,True
./dataset/train/fake/fake_train_1139.jpg,124.38227844238281,True
./dataset/train/fake/fake_train_114.jpg,117.64112854003906,False
./dataset/train/fake/fake_train_1141.jpg,120.13955688476562,True
./dataset/train/fake/fake_train_1143.jpg,120.77462768554688,True
